record_id,base_record_id,earthquake_name,year,station_name,magnitude,r_rup_km,vs30_ms,mechanism,scale_factor,target_pga_g,resulting_pga_g,resulting_pga_ms2,pgv_ms,pgd_m,arias_intensity_ms,d5_95_s,dt,n_steps,duration_s,file_path
RSN0062_PGA_0p300g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,3.21092496384151,0.3,0.3,2.941995,0.2360755917817842,0.6358604502455186,0.433364374343812,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_0p300g.npy
RSN0062_PGA_0p400g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,4.281233285122014,0.4,0.4000000000000001,3.9226600000000005,0.31476745570904563,0.8478139336606895,0.7704255543889995,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_0p400g.npy
RSN0062_PGA_0p500g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,5.351541606402517,0.5,0.5,4.903325,0.39345931963630715,1.0597674170758662,1.2037899287328135,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_0p500g.npy
RSN0062_PGA_0p600g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,6.42184992768302,0.6,0.6,5.88399,0.4721511835635684,1.2717209004910373,1.733457497375248,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_0p600g.npy
RSN0062_PGA_0p800g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,8.562466570244029,0.8,0.8000000000000002,7.845320000000001,0.6295349114180913,1.695627867321379,3.081702217555998,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_0p800g.npy
RSN0062_PGA_1p000g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,10.703083212805033,1.0,1.0,9.80665,0.7869186392726143,2.1195348341517324,4.815159714931254,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_1p000g.npy
RSN0062_PGA_1p200g,RSN0062,Whittier Narrows-01,1987,Station_Whit_062,6.057348510343938,4.835267236576063,673.9000853440211,Reverse,12.84369985536604,1.2,1.2,11.76798,0.9443023671271368,2.5434418009820745,6.933829989500992,4.42,0.01,2847,28.46,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0062_PGA_1p200g.npy
RSN0063_PGA_0p050g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,1.6018572806413338,0.05,0.05,0.4903325,0.08840492123913907,0.39632542742885657,0.0675755721418706,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p050g.npy
RSN0063_PGA_0p100g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,3.2037145612826676,0.1,0.1,0.980665,0.17680984247827813,0.7926508548577131,0.2703022885674824,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p100g.npy
RSN0063_PGA_0p200g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,6.407429122565335,0.2,0.2,1.96133,0.35361968495655627,1.5853017097154263,1.0812091542699296,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p200g.npy
RSN0063_PGA_0p300g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,9.611143683848002,0.3,0.3,2.941995,0.530429527434835,2.3779525645731465,2.4327205971073473,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p300g.npy
RSN0063_PGA_0p400g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,12.81485824513067,0.4,0.4,3.92266,0.7072393699131125,3.1706034194308526,4.324836617079718,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p400g.npy
RSN0063_PGA_0p500g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,16.01857280641334,0.5,0.5,4.903325,0.8840492123913897,3.963254274288562,6.757557214187073,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p500g.npy
RSN0063_PGA_0p600g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,19.222287367696005,0.6,0.6,5.88399,1.06085905486967,4.755905129146293,9.73088238842939,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p600g.npy
RSN0063_PGA_0p800g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,25.62971649026134,0.8,0.8,7.84532,1.414478739826225,6.341206838861705,17.299346468318873,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_0p800g.npy
RSN0063_PGA_1p000g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,32.03714561282668,1.0,1.0,9.80665,1.7680984247827793,7.926508548577124,27.03022885674829,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_1p000g.npy
RSN0063_PGA_1p200g,RSN0063,Parkfield-02,2004,Station_Park_063,6.1458948174144306,52.265234204107834,280.5554568450503,Strike-Slip,38.44457473539201,1.2,1.2,11.76798,2.12171810973934,9.511810258292586,38.92352955371756,19.1,0.01,2917,29.16,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0063_PGA_1p200g.npy
RSN0064_PGA_0p050g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,0.4445664709025401,0.05,0.05,0.4903325,0.09041260619396983,0.31426573404821395,0.056047254404938955,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p050g.npy
RSN0064_PGA_0p100g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,0.8891329418050802,0.1,0.1,0.980665,0.18082521238793967,0.6285314680964279,0.22418901761975582,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p100g.npy
RSN0064_PGA_0p200g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,1.7782658836101604,0.2,0.2,1.96133,0.36165042477587933,1.2570629361928558,0.8967560704790233,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p200g.npy
RSN0064_PGA_0p300g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,2.6673988254152405,0.3,0.3,2.941995,0.5424756371638187,1.8855944042892936,2.0177011585777977,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p300g.npy
RSN0064_PGA_0p400g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,3.5565317672203207,0.4,0.4,3.92266,0.7233008495517587,2.5141258723857116,3.587024281916093,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p400g.npy
RSN0064_PGA_0p500g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,4.445664709025401,0.5,0.5,4.903325,0.9041260619396976,3.1426573404821316,5.604725440493892,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p500g.npy
RSN0064_PGA_0p600g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,5.334797650830481,0.6,0.6,5.88399,1.0849512743276375,3.771188808578587,8.070804634311191,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p600g.npy
RSN0064_PGA_0p800g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,7.113063534440641,0.8,0.8,7.84532,1.4466016991035173,5.028251744771423,14.348097127664373,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_0p800g.npy
RSN0064_PGA_1p000g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,8.891329418050802,1.0,1.0,9.80665,1.8082521238793952,6.285314680964263,22.41890176197557,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_1p000g.npy
RSN0064_PGA_1p200g,RSN0064,Darfield (New Zealand),2010,Station_Darf_064,6.99044921629593,12.792432005014952,209.24158406717427,Strike-Slip,10.669595301660962,1.2,1.2,11.76798,2.169902548655275,7.542377617157174,32.283218537244764,11.66,0.01,3593,35.92,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0064_PGA_1p200g.npy
RSN0065_PGA_0p050g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,0.45201944475210903,0.05,0.05,0.4903325,0.05130994772894656,0.13851485417450782,0.014301418286666,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p050g.npy
RSN0065_PGA_0p100g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,0.9040388895042181,0.1,0.1,0.980665,0.10261989545789311,0.27702970834901564,0.057205673146664,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p100g.npy
RSN0065_PGA_0p200g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,1.8080777790084361,0.2,0.2,1.96133,0.20523979091578623,0.5540594166980313,0.228822692586656,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p200g.npy
RSN0065_PGA_0p300g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,2.712116668512654,0.3,0.3,2.941995,0.3078596863736795,0.8310891250470501,0.5148510583199748,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p300g.npy
RSN0065_PGA_0p400g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,3.6161555580168723,0.4,0.4,3.92266,0.41047958183157246,1.1081188333960625,0.915290770346624,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p400g.npy
RSN0065_PGA_0p500g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,4.5201944475210905,0.5,0.5,4.903325,0.513099477289466,1.3851485417450835,1.4301418286665983,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p500g.npy
RSN0065_PGA_0p600g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,5.424233337025308,0.6,0.6,5.88399,0.615719372747359,1.6621782500941003,2.059404233279899,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p600g.npy
RSN0065_PGA_0p800g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,7.2323111160337445,0.8,0.8,7.84532,0.8209591636631449,2.216237666792125,3.661163081386496,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_0p800g.npy
RSN0065_PGA_1p000g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,9.040388895042181,1.0,1.0,9.80665,1.026198954578932,2.770297083490167,5.720567314666393,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_1p000g.npy
RSN0065_PGA_1p200g,RSN0065,Imperial Valley-06,1979,Station_Impe_065,6.42490897495044,5.397767208481664,785.6197101820097,Strike-Slip,10.848466674050616,1.2,1.2,11.76798,1.231438745494718,3.3243565001882005,8.237616933119597,5.34,0.01,3141,31.400000000000002,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0065_PGA_1p200g.npy
RSN0066_PGA_0p050g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,0.7683561124207625,0.05,0.05,0.4903325,0.11744160622468523,0.1949057773466967,0.09433252931118034,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p050g.npy
RSN0066_PGA_0p100g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,1.536712224841525,0.1,0.1,0.980665,0.23488321244937047,0.3898115546933934,0.3773301172447214,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p100g.npy
RSN0066_PGA_0p200g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,3.07342444968305,0.2,0.2,1.96133,0.46976642489874093,0.7796231093867868,1.5093204689788855,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p200g.npy
RSN0066_PGA_0p300g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,4.610136674524575,0.3,0.3,2.941995,0.7046496373481114,1.1694346640801634,3.395971055202494,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p300g.npy
RSN0066_PGA_0p400g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,6.1468488993661,0.4,0.4,3.92266,0.9395328497974819,1.5592462187735736,6.037281875915542,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p400g.npy
RSN0066_PGA_0p500g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,7.683561124207624,0.5,0.5,4.903325,1.174416062246852,1.9490577734669732,9.433252931118052,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p500g.npy
RSN0066_PGA_0p600g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,9.22027334904915,0.6,0.6,5.88399,1.4092992746962227,2.3388693281603268,13.583884220809976,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p600g.npy
RSN0066_PGA_0p800g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,12.2936977987322,0.8,0.8,7.84532,1.8790656995949637,3.1184924375471472,24.149127503662168,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_0p800g.npy
RSN0066_PGA_1p000g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,15.367122248415248,1.0,1.0,9.80665,2.348832124493704,3.8981155469339464,37.733011724472206,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_1p000g.npy
RSN0066_PGA_1p200g,RSN0066,Loma Prieta,1989,Station_Loma_066,6.832466385004255,30.71480670145832,168.29113996971975,Reverse-Oblique,18.4405466980983,1.2,1.2,11.76798,2.8185985493924455,4.6777386563206536,54.335536883239904,18.81,0.01,3467,34.660000000000004,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0066_PGA_1p200g.npy
RSN0067_PGA_0p050g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,1.6544850701522091,0.05,0.05,0.4903325,0.08243445672507664,0.31043559162679996,0.07125532699894167,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p050g.npy
RSN0067_PGA_0p100g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,3.3089701403044183,0.1,0.1,0.980665,0.16486891345015328,0.6208711832535999,0.2850213079957667,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p100g.npy
RSN0067_PGA_0p200g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,6.6179402806088365,0.2,0.2,1.96133,0.32973782690030656,1.2417423665071998,1.1400852319830668,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p200g.npy
RSN0067_PGA_0p300g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,9.926910420913254,0.3,0.3,2.941995,0.49460674035045926,1.8626135497607965,2.5651917719618957,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p300g.npy
RSN0067_PGA_0p400g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,13.235880561217673,0.4,0.4,3.92266,0.6594756538006131,2.4834847330143996,4.560340927932267,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p400g.npy
RSN0067_PGA_0p500g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,16.54485070152209,0.5,0.5,4.903325,0.8243445672507658,3.1043559162680068,7.125532699894165,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p500g.npy
RSN0067_PGA_0p600g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,19.853820841826508,0.6,0.6,5.88399,0.9892134807009185,3.725227099521593,10.260767087847583,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p600g.npy
RSN0067_PGA_0p800g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,26.471761122435346,0.8,0.8,7.84532,1.3189513076012263,4.966969466028799,18.24136371172907,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_0p800g.npy
RSN0067_PGA_1p000g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,33.08970140304418,1.0,1.0,9.80665,1.6486891345015315,6.2087118325360136,28.50213079957666,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_1p000g.npy
RSN0067_PGA_1p200g,RSN0067,Northridge-01,1994,Station_Nort_067,6.776132670478136,91.99420693741955,161.53073259455545,Reverse,39.707641683653016,1.2,1.2,11.76798,1.978426961401837,7.450454199043186,41.04306835139033,19.32,0.01,3421,34.2,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0067_PGA_1p200g.npy
RSN0068_PGA_0p050g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,0.8587709732808722,0.05,0.05,0.4903325,0.16115552301294522,0.7801831003740866,0.09668421332536456,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p050g.npy
RSN0068_PGA_0p100g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,1.7175419465617443,0.1,0.1,0.980665,0.32231104602589045,1.5603662007481731,0.38673685330145824,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p100g.npy
RSN0068_PGA_0p200g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,3.4350838931234886,0.2,0.2,1.96133,0.6446220920517809,3.1207324014963462,1.546947413205833,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p200g.npy
RSN0068_PGA_0p300g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,5.152625839685232,0.3,0.3,2.941995,0.966933138077671,4.681098602244498,3.4806316797131127,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p300g.npy
RSN0068_PGA_0p400g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,6.870167786246977,0.4,0.4,3.92266,1.2892441841035618,6.2414648029926925,6.187789652823332,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p400g.npy
RSN0068_PGA_0p500g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,8.58770973280872,0.5,0.5,4.903325,1.6115552301294536,7.801831003740911,9.668421332536447,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p500g.npy
RSN0068_PGA_0p600g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,10.305251679370464,0.6,0.6,5.88399,1.933866276155342,9.362197204488997,13.92252671885245,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p600g.npy
RSN0068_PGA_0p800g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,13.740335572493954,0.8,0.8,7.84532,2.5784883682071236,12.482929605985385,24.751158611293327,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_0p800g.npy
RSN0068_PGA_1p000g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,17.17541946561744,1.0,1.0,9.80665,3.223110460258907,15.603662007481821,38.67368533014579,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_1p000g.npy
RSN0068_PGA_1p200g,RSN0068,Kobe (Hyogo-ken Nanbu),1995,Station_Kobe_068,7.075845266159338,45.655909317113085,219.58806319742393,Strike-Slip,20.610503358740928,1.2,1.2,11.76798,3.867732552310684,18.724394408977993,55.6901068754098,23.770000000000003,0.01,3661,36.6,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0068_PGA_1p200g.npy
RSN0069_PGA_0p050g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,0.8432549469479488,0.05,0.05,0.4903325,0.2428124106406979,0.4270803937076052,0.11877220493699145,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p050g.npy
RSN0069_PGA_0p100g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,1.6865098938958976,0.1,0.1,0.980665,0.4856248212813958,0.8541607874152104,0.4750888197479658,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p100g.npy
RSN0069_PGA_0p200g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,3.373019787791795,0.2,0.2,1.96133,0.9712496425627916,1.7083215748304208,1.9003552789918632,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p200g.npy
RSN0069_PGA_0p300g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,5.0595296816876925,0.3,0.3,2.941995,1.4568744638441882,2.5624823622456003,4.275799377731675,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p300g.npy
RSN0069_PGA_0p400g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,6.74603957558359,0.4,0.4,3.92266,1.9424992851255831,3.4166431496608416,7.601421115967453,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p400g.npy
RSN0069_PGA_0p500g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,8.432549469479488,0.5,0.5,4.903325,2.428124106406979,4.270803937076023,11.87722049369912,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p500g.npy
RSN0069_PGA_0p600g,RSN0069,Chi-Chi (Taiwan-01),1999,Station_Chi-_069,7.8,81.97905218087007,215.54222175383654,Reverse,10.119059363375385,0.6,0.6,5.88399,2.9137489276883763,5.124964724491201,17.1031975109267,26.919999999999995,0.01,4241,42.4,/Users/rahul/seismoFNO/data/simulations/scaled_motions/RSN0069_PGA_0p600g.npy
