sim_id,file_path,record_id,earthquake_id,pga_g,scale_factor,struct_id,n_stories,T1_s,T2_s,material_type,yield_drift_ratio,peak_roof_disp_m,peak_roof_accel_g,max_interstory_drift_ratio,total_hysteretic_energy_J,partition
1026,data/simulations/mdof/sim_001026.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0081017442102702,0.2209612807978309,0.0012362880477628,20.7652124097847,train
1027,data/simulations/mdof/sim_001027.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0081017442102702,0.2209612807978309,0.0012362880477628,20.76521240978464,train
1028,data/simulations/mdof/sim_001028.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0081017442102702,0.2209612807978309,0.0012362880477628,20.76521240978464,train
1029,data/simulations/mdof/sim_001029.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0161484082536601,0.2197408428861577,0.0022000027317698,33.09637563236539,train
1030,data/simulations/mdof/sim_001030.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0161484082536601,0.2197408428861575,0.0022000027317698,33.09637563236518,train
1031,data/simulations/mdof/sim_001031.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0161484082536601,0.2197408428861575,0.0022000027317698,33.09637563236518,train
1032,data/simulations/mdof/sim_001032.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0351646867506957,0.2057876666392967,0.0043602405950262,84.16726208996387,train
1033,data/simulations/mdof/sim_001033.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0327631953812262,0.2099551777912247,0.0044496578181907,84.36266222010246,train
1034,data/simulations/mdof/sim_001034.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0351646867506957,0.2057876666392961,0.0043602405950262,84.16726208996384,train
1035,data/simulations/mdof/sim_001035.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0151908446886001,0.2429840931235671,0.0014907361375324,45.1880779496861,train
1036,data/simulations/mdof/sim_001036.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0151908446886002,0.2429840931235672,0.0014907361375324,45.18807794968631,train
1037,data/simulations/mdof/sim_001037.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0151908446886002,0.2429840931235672,0.0014907361375324,45.18807794968631,train
1038,data/simulations/mdof/sim_001038.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0267458049352334,0.1756985565202461,0.0023021307983629,67.8166713573804,train
1039,data/simulations/mdof/sim_001039.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0267458049352335,0.1756985565202462,0.0023021307983629,67.81667135738067,train
1040,data/simulations/mdof/sim_001040.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0267458049352335,0.1756985565202462,0.0023021307983629,67.81667135738067,train
1041,data/simulations/mdof/sim_001041.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0537769746428624,0.1905967005355967,0.0045237615285768,162.35719141075427,ood_b
1042,data/simulations/mdof/sim_001042.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0537770162873766,0.1905967005355969,0.0051119172940493,172.1144733267992,ood_b
1043,data/simulations/mdof/sim_001043.npz,RSN0006_PGA_0p800g,RSN0006,0.8,6.6353311663486,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0537769746428623,0.1905967005355969,0.0045237615285768,162.357191410754,ood_b
1044,data/simulations/mdof/sim_001044.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0101271802628378,0.2762016009972888,0.0015453600597034,32.445644390288415,train
1045,data/simulations/mdof/sim_001045.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0101271802628378,0.2762016009972892,0.0015453600597035,32.44564439028839,train
1046,data/simulations/mdof/sim_001046.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0101271802628378,0.2762016009972892,0.0015453600597035,32.44564439028839,train
1047,data/simulations/mdof/sim_001047.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0201855103170752,0.2746760536076967,0.0027500034147123,51.71308692557075,id_test
1048,data/simulations/mdof/sim_001048.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0201855103170751,0.2746760536076966,0.0027500034147123,51.71308692557075,train
1049,data/simulations/mdof/sim_001049.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0201855103170751,0.2746760536076966,0.0027500034147123,51.71308692557075,train
1050,data/simulations/mdof/sim_001050.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0439558584383696,0.25723458329912,0.0054503007437828,131.51134701556805,train
1051,data/simulations/mdof/sim_001051.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0436360878832677,0.2626373858357463,0.0069033871241703,140.01507615161503,train
1052,data/simulations/mdof/sim_001052.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0439558584383696,0.2572345832991197,0.0054503007437828,131.51134701556825,train
1053,data/simulations/mdof/sim_001053.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0189885558607502,0.3037301164044585,0.0018634201719155,70.6063717963848,train
1054,data/simulations/mdof/sim_001054.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0189885558607502,0.3037301164044586,0.0018634201719155,70.60637179638486,train
1055,data/simulations/mdof/sim_001055.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0189885558607502,0.3037301164044586,0.0018634201719155,70.60637179638486,train
1056,data/simulations/mdof/sim_001056.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0334322561690418,0.219623195650309,0.0028776634979537,105.96354899590725,train
1057,data/simulations/mdof/sim_001057.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0334322561690418,0.2196231956503087,0.0028776634979537,105.9635489959071,train
1058,data/simulations/mdof/sim_001058.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0334322561690418,0.2196231956503087,0.0028776634979537,105.9635489959071,train
1059,data/simulations/mdof/sim_001059.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0672212183035779,0.2382458756694955,0.005654701910721,253.68311157930248,ood_b
1060,data/simulations/mdof/sim_001060.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0686158171250416,0.236421504276879,0.0080770298639324,298.27998024307357,ood_b
1061,data/simulations/mdof/sim_001061.npz,RSN0006_PGA_1p000g,RSN0006,1.0,8.29416395793575,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0672212183035779,0.2382458756694966,0.005654701910721,253.6831115793035,ood_b
1062,data/simulations/mdof/sim_001062.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0121526163154054,0.3314419211967465,0.0018544320716442,46.72172792201562,train
1063,data/simulations/mdof/sim_001063.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0121526163154054,0.3314419211967462,0.0018544320716442,46.721727922015546,train
1064,data/simulations/mdof/sim_001064.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0121526163154054,0.3314419211967462,0.0018544320716442,46.721727922015546,train
1065,data/simulations/mdof/sim_001065.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0242226123804902,0.3296112643292371,0.0033000040976547,74.4668451728223,train
1066,data/simulations/mdof/sim_001066.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0242226123804902,0.3296112643292359,0.0033000040976547,74.46684517282199,id_test
1067,data/simulations/mdof/sim_001067.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0242226123804902,0.3296112643292359,0.0033000040976547,74.46684517282199,train
1068,data/simulations/mdof/sim_001068.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0527470301260435,0.3086814999589429,0.0065403608925394,189.376339702418,train
1069,data/simulations/mdof/sim_001069.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0547917427507062,0.2999200043326919,0.009978444343593,211.82061123656547,train
1070,data/simulations/mdof/sim_001070.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0527470301260435,0.3086814999589435,0.0065403608925394,189.3763397024179,train
1071,data/simulations/mdof/sim_001071.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0227862670329002,0.3644761396853516,0.0022361042062986,101.67317538679416,train
1072,data/simulations/mdof/sim_001072.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0227862670329003,0.364476139685352,0.0022361042062986,101.67317538679455,train
1073,data/simulations/mdof/sim_001073.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0227862670329003,0.364476139685352,0.0022361042062986,101.67317538679455,train
1074,data/simulations/mdof/sim_001074.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0401187074028502,0.2635478347803703,0.0034531961975444,152.5875105541067,train
1075,data/simulations/mdof/sim_001075.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0401187074028502,0.2635478347803707,0.0034531961975444,152.58751055410636,train
1076,data/simulations/mdof/sim_001076.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0401187074028502,0.2635478347803707,0.0034531961975444,152.58751055410636,train
1077,data/simulations/mdof/sim_001077.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0806654619642935,0.285895050803395,0.0067856422928652,365.3036806741963,ood_b
1078,data/simulations/mdof/sim_001078.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0755685644341914,0.2769899579654795,0.0093071679417366,488.49772954620175,ood_b
1079,data/simulations/mdof/sim_001079.npz,RSN0006_PGA_1p200g,RSN0006,1.2,9.952996749522898,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0806654619642936,0.2858950508033941,0.0067856422928652,365.3036806741979,ood_b
1080,data/simulations/mdof/sim_001080.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0003304048232363,0.0113040970634983,5.0622946022221576e-05,0.0355520859735343,train
1081,data/simulations/mdof/sim_001081.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0003304048232363,0.0113040970634983,5.062294602222164e-05,0.0355520859735343,id_test
1082,data/simulations/mdof/sim_001082.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0003304048232363,0.0113040970634983,5.062294602222164e-05,0.0355520859735343,train
1083,data/simulations/mdof/sim_001083.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0008760892236846,0.0099305372056564,0.0001239690139093,0.0984241582411611,train
1084,data/simulations/mdof/sim_001084.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0008760892236846,0.0099305372056564,0.0001239690139093,0.0984241582411614,train
1085,data/simulations/mdof/sim_001085.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0008760892236846,0.0099305372056564,0.0001239690139093,0.0984241582411614,id_test
1086,data/simulations/mdof/sim_001086.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0016987298117092,0.009253050009161,0.0001970975151164,0.1879562635701528,train
1087,data/simulations/mdof/sim_001087.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0016987298117093,0.009253050009161,0.0001970975151164,0.1879562635701536,train
1088,data/simulations/mdof/sim_001088.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0016987298117093,0.009253050009161,0.0001970975151164,0.1879562635701536,train
1089,data/simulations/mdof/sim_001089.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0006525939932183,0.0101557051414229,6.285058006540231e-05,0.0814063745621547,train
1090,data/simulations/mdof/sim_001090.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0006525939932183,0.0101557051414229,6.28505800654022e-05,0.0814063745621545,train
1091,data/simulations/mdof/sim_001091.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0006525939932183,0.0101557051414229,6.28505800654022e-05,0.0814063745621545,train
1092,data/simulations/mdof/sim_001092.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0016302876395087,0.008849953157455,0.0001493711237678,0.2511298490344689,train
1093,data/simulations/mdof/sim_001093.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0016302876395087,0.008849953157455,0.0001493711237678,0.2511298490344683,train
1094,data/simulations/mdof/sim_001094.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0016302876395087,0.008849953157455,0.0001493711237678,0.2511298490344683,train
1095,data/simulations/mdof/sim_001095.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0018610806538571,0.0095408671025513,0.0001442521131232,0.1994760406961833,ood_b
1096,data/simulations/mdof/sim_001096.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0018610806538571,0.0095408671025513,0.0001442521131232,0.1994760406961821,ood_b
1097,data/simulations/mdof/sim_001097.npz,RSN0007_PGA_0p050g,RSN0007,0.05,0.9519024195170398,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0018610806538571,0.0095408671025513,0.0001442521131232,0.1994760406961821,ood_b
1098,data/simulations/mdof/sim_001098.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0006608096464726,0.0226081941269967,0.0001012458920444,0.1422083438941373,train
1099,data/simulations/mdof/sim_001099.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0006608096464726,0.0226081941269967,0.0001012458920444,0.1422083438941374,train
1100,data/simulations/mdof/sim_001100.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0006608096464726,0.0226081941269967,0.0001012458920444,0.1422083438941374,train
1101,data/simulations/mdof/sim_001101.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0017521784473692,0.0198610744113128,0.0002479380278186,0.3936966329646445,train
1102,data/simulations/mdof/sim_001102.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0017521784473692,0.0198610744113128,0.0002479380278186,0.3936966329646458,train
1103,data/simulations/mdof/sim_001103.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0017521784473692,0.0198610744113128,0.0002479380278186,0.3936966329646458,train
1104,data/simulations/mdof/sim_001104.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0033974596234185,0.0185061000183221,0.0003941950302328,0.7518250542806113,train
1105,data/simulations/mdof/sim_001105.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0033974596234186,0.0185061000183221,0.0003941950302328,0.7518250542806144,train
1106,data/simulations/mdof/sim_001106.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0033974596234186,0.0185061000183221,0.0003941950302328,0.7518250542806144,train
1107,data/simulations/mdof/sim_001107.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0013051879864366,0.0203114102828458,0.0001257011601308,0.3256254982486191,id_test
1108,data/simulations/mdof/sim_001108.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0013051879864366,0.0203114102828459,0.0001257011601308,0.3256254982486181,train
1109,data/simulations/mdof/sim_001109.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0013051879864366,0.0203114102828459,0.0001257011601308,0.3256254982486181,train
1110,data/simulations/mdof/sim_001110.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0032605752790174,0.01769990631491,0.0002987422475357,1.0045193961378758,train
1111,data/simulations/mdof/sim_001111.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0032605752790174,0.01769990631491,0.0002987422475357,1.004519396137873,train
1112,data/simulations/mdof/sim_001112.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0032605752790174,0.01769990631491,0.0002987422475357,1.004519396137873,train
1113,data/simulations/mdof/sim_001113.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0037221613077143,0.0190817342051027,0.0002885042262465,0.7979041627847335,ood_b
1114,data/simulations/mdof/sim_001114.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0037221613077143,0.0190817342051027,0.0002885042262465,0.7979041627847298,ood_b
1115,data/simulations/mdof/sim_001115.npz,RSN0007_PGA_0p100g,RSN0007,0.1,1.9038048390340796,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0037221613077143,0.0190817342051027,0.0002885042262465,0.7979041627847298,ood_b
1116,data/simulations/mdof/sim_001116.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0013216192929452,0.0452163882539935,0.0002024917840888,0.5688333755765492,train
1117,data/simulations/mdof/sim_001117.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.004,0.0013216192929452,0.0452163882539934,0.0002024917840888,0.5688333755765497,train
1118,data/simulations/mdof/sim_001118.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T035,3,0.3499999999999998,0.1249135537622733,bilinear,0.007,0.0013216192929452,0.0452163882539934,0.0002024917840888,0.5688333755765497,train
1119,data/simulations/mdof/sim_001119.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T060,3,0.6,0.2141375207353256,elastic,0.004,0.0035043568947384,0.0397221488226257,0.0004958760556372,1.574786531858578,train
1120,data/simulations/mdof/sim_001120.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T060,3,0.6,0.2141375207353256,bilinear,0.004,0.0035043568947384,0.0397221488226257,0.0004958760556372,1.5747865318585832,train
1121,data/simulations/mdof/sim_001121.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T060,3,0.6,0.2141375207353256,bilinear,0.007,0.0035043568947384,0.0397221488226257,0.0004958760556372,1.5747865318585832,id_test
1122,data/simulations/mdof/sim_001122.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T090,3,0.9,0.3212062811029884,elastic,0.004,0.0067949192468371,0.0370122000366442,0.0007883900604656,3.007300217122445,train
1123,data/simulations/mdof/sim_001123.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T090,3,0.9,0.3212062811029884,bilinear,0.004,0.0067949192468372,0.0370122000366442,0.0007883900604656,3.0073002171224577,train
1124,data/simulations/mdof/sim_001124.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,3S_T090,3,0.9,0.3212062811029884,bilinear,0.007,0.0067949192468372,0.0370122000366442,0.0007883900604656,3.0073002171224577,train
1125,data/simulations/mdof/sim_001125.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T055,5,0.5499999999999999,0.1884215991249005,elastic,0.004,0.0026103759728732,0.0406228205656917,0.0002514023202616,1.3025019929944766,train
1126,data/simulations/mdof/sim_001126.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.004,0.0026103759728732,0.0406228205656918,0.0002514023202616,1.3025019929944723,id_test
1127,data/simulations/mdof/sim_001127.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T055,5,0.5499999999999999,0.1884215991249005,bilinear,0.007,0.0026103759728732,0.0406228205656918,0.0002514023202616,1.3025019929944723,train
1128,data/simulations/mdof/sim_001128.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T085,5,0.8499999999999999,0.2911970168293918,elastic,0.004,0.0065211505580348,0.0353998126298201,0.0005974844950715,4.018077584551503,train
1129,data/simulations/mdof/sim_001129.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.004,0.0065211505580348,0.0353998126298203,0.0005974844950715,4.018077584551507,train
1130,data/simulations/mdof/sim_001130.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T085,5,0.8499999999999999,0.2911970168293918,bilinear,0.007,0.0065211505580348,0.0353998126298203,0.0005974844950715,4.018077584551507,train
1131,data/simulations/mdof/sim_001131.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T120,5,1.2000000000000008,0.4111016708179651,elastic,0.004,0.0074443226154286,0.0381634684102055,0.000577008452493,3.191616651138934,ood_b
1132,data/simulations/mdof/sim_001132.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.004,0.0074443226154286,0.0381634684102054,0.000577008452493,3.191616651138919,ood_b
1133,data/simulations/mdof/sim_001133.npz,RSN0007_PGA_0p200g,RSN0007,0.2,3.807609678068159,5S_T120,5,1.2000000000000008,0.4111016708179651,bilinear,0.007,0.0074443226154286,0.0381634684102054,0.000577008452493,3.191616651138919,ood_b
1134,data/simulations/mdof/sim_001134.npz,RSN0007_PGA_0p300g,RSN0007,0.3,5.711414517102239,3S_T035,3,0.3499999999999998,0.1249135537622733,elastic,0.004,0.0019824289394178,0.0678245823809902,0.0003037376761333,1.2798750950472402,train
